Lokasi,X,Y,Tanggal,PM10,PM2.5,SO2,CO,O3,NO2,HC
Tandes,"1,126,779,639","1,126,779,639",6-Aug-22,51.5,35.5,54.7,8.5,22.5,55.8,8.9
Tandes,"1,126,779,639","1,126,779,639",7-Aug-22,34.0,22.6,55.9,6.7,21.7,55.4,8.9
Tandes,"1,126,779,639","1,126,779,639",8-Aug-22,27.0,19.4,55.9,6.9,21.7,55.4,16.7
Tandes,"1,126,779,639","1,126,779,639",9-Aug-22,26.0,16.1,56.6,6.1,21.7,55.8,11.1
Tandes,"1,126,779,639","1,126,779,639",10-Aug-22,24.0,16.1,56.6,5.2,22.1,55.8,13.3
Tandes,"1,126,779,639","1,126,779,639",11-Aug-22,23.0,16.1,58.2,5.0,22.9,55.8,12.2
Tandes,"1,126,779,639","1,126,779,639",12-Aug-22,47.0,29.0,46.2,7.8,21.7,38.8,16.7
Tandes,"1,126,779,639","1,126,779,639",13-Aug-22,21.0,12.9,11.5,5.8,22.1,3.8,10.0
Tandes,"1,126,779,639","1,126,779,639",14-Aug-22,36.0,22.6,8.7,7.7,20.8,3.8,16.7
Tandes,"1,126,779,639","1,126,779,639",15-Aug-22,37.0,22.6,10.6,11.5,22.1,3.8,16.7
Tandes,"1,126,779,639","1,126,779,639",16-Aug-22,28.0,16.1,14.4,8.5,22.1,3.8,12.2
Tandes,"1,126,779,639","1,126,779,639",17-Aug-22,24.0,12.9,10.6,3.3,22.1,3.8,11.1
Tandes,"1,126,779,639","1,126,779,639",18-Aug-22,26.0,16.1,9.6,5.1,22.5,4.4,15.6
Tandes,"1,126,779,639","1,126,779,639",19-Aug-22,33.0,19.4,8.7,5.3,22.9,4.4,13.3
Tandes,"1,126,779,639","1,126,779,639",20-Aug-22,24.0,12.9,7.7,6.2,22.5,3.8,10.0
Tandes,"1,126,779,639","1,126,779,639",21-Aug-22,40.0,22.6,5.8,2.7,22.5,3.8,10.0
Tandes,"1,126,779,639","1,126,779,639",22-Aug-22,41.0,25.8,34.6,12.0,17.1,11.2,21.1
Tandes,"1,126,779,639","1,126,779,639",23-Aug-22,36.0,19.4,44.2,8.1,7.1,21.2,22.2
Tandes,"1,126,779,639","1,126,779,639",24-Aug-22,27.0,19.4,36.5,12.9,8.3,22.5,30.0
Tandes,"1,126,779,639","1,126,779,639",25-Aug-22,32.0,25.8,42.3,10.1,12.9,20.6,28.9
Tandes,"1,126,779,639","1,126,779,639",26-Aug-22,30.0,19.4,35.6,9.9,12.1,18.1,27.8
Tandes,"1,126,779,639","1,126,779,639",27-Aug-22,30.0,16.1,37.5,13.1,13.8,18.8,31.1
Tandes,"1,126,779,639","1,126,779,639",28-Aug-22,26.0,12.9,30.8,7.0,11.2,18.1,15.6
Tandes,"1,126,779,639","1,126,779,639",29-Aug-22,30.0,19.4,32.7,11.0,12.9,19.4,25.6
Tandes,"1,126,779,639","1,126,779,639",30-Aug-22,49.0,29.0,34.6,15.1,15.4,21.2,32.2
Tandes,"1,126,779,639","1,126,779,639",31-Aug-22,40.0,25.8,40.4,17.4,15.0,21.2,17.8
Tandes,"1,126,779,639","1,126,779,639",1-Sep-22,36.0,25.8,39.4,14.7,14.2,21.2,21.1
Tandes,"1,126,779,639","1,126,779,639",2-Sep-22,34.0,22.6,36.5,13.1,14.2,20.6,26.7
Tandes,"1,126,779,639","1,126,779,639",3-Sep-22,37.0,25.8,31.7,12.2,14.6,21.2,24.4
Tandes,"1,126,779,639","1,126,779,639",4-Sep-22,25.0,16.1,30.8,9.1,11.7,20.0,25.6
Tandes,"1,126,779,639","1,126,779,639",5-Sep-22,39.0,22.6,32.7,16.3,16.2,22.5,24.4
Tandes,"1,126,779,639","1,126,779,639",6-Sep-22,41.0,25.8,37.5,15.8,14.6,21.9,17.8
Tandes,"1,126,779,639","1,126,779,639",7-Sep-22,40.0,29.0,36.5,14.1,13.3,21.2,23.3
Tandes,"1,126,779,639","1,126,779,639",8-Sep-22,47.0,25.8,37.5,15.0,14.2,21.9,18.9
Tandes,"1,126,779,639","1,126,779,639",9-Sep-22,46.0,25.8,37.5,17.1,14.6,22.5,20.0
Tandes,"1,126,779,639","1,126,779,639",10-Sep-22,44.0,22.6,43.3,21.6,15.4,22.5,21.1
Tandes,"1,126,779,639","1,126,779,639",11-Sep-22,35.0,16.1,35.6,13.1,12.9,21.2,26.7
Tandes,"1,126,779,639","1,126,779,639",12-Sep-22,26.0,16.1,39.4,18.6,13.8,21.9,27.8
Tandes,"1,126,779,639","1,126,779,639",13-Sep-22,35.0,22.6,33.7,12.5,13.8,21.9,21.1
Tandes,"1,126,779,639","1,126,779,639",14-Sep-22,28.0,19.4,35.6,14.2,13.3,21.9,21.1
Tandes,"1,126,779,639","1,126,779,639",15-Sep-22,26.0,16.1,33.7,12.7,13.3,21.9,17.8
Tandes,"1,126,779,639","1,126,779,639",16-Sep-22,32.0,19.4,32.7,12.0,13.3,22.5,17.8
Tandes,"1,126,779,639","1,126,779,639",17-Sep-22,22.0,12.9,26.9,8.2,12.1,21.9,14.4
Tandes,"1,126,779,639","1,126,779,639",18-Sep-22,29.0,19.4,28.8,8.1,12.1,22.5,16.7
Tandes,"1,126,779,639","1,126,779,639",19-Sep-22,30.0,19.4,29.8,11.9,13.8,24.4,22.2
Tandes,"1,126,779,639","1,126,779,639",20-Sep-22,31.0,16.1,32.7,16.4,15.8,25.6,21.1
Tandes,"1,126,779,639","1,126,779,639",21-Sep-22,49.0,29.0,34.6,17.8,17.1,26.2,26.7
Tandes,"1,126,779,639","1,126,779,639",22-Sep-22,38.0,25.8,41.3,17.8,14.2,25.0,22.2
Tandes,"1,126,779,639","1,126,779,639",23-Sep-22,25.0,16.1,29.8,9.7,12.1,23.8,16.7
Tandes,"1,126,779,639","1,126,779,639",24-Sep-22,31.0,19.4,31.7,14.3,13.8,24.4,22.2
Tandes,"1,126,779,639","1,126,779,639",25-Sep-22,22.0,16.1,30.8,10.6,11.2,23.1,15.6
Tandes,"1,126,779,639","1,126,779,639",26-Sep-22,25.0,16.1,31.7,12.7,12.1,23.8,22.2
Tandes,"1,126,779,639","1,126,779,639",27-Sep-22,23.0,16.1,34.6,15.7,12.5,23.8,23.3
Tandes,"1,126,779,639","1,126,779,639",28-Sep-22,22.0,12.9,26.9,8.9,11.7,23.8,20.0
Tandes,"1,126,779,639","1,126,779,639",29-Sep-22,35.0,19.4,32.7,14.2,12.9,24.4,12.2
Tandes,"1,126,779,639","1,126,779,639",30-Sep-22,41.0,25.8,40.4,18.5,11.7,23.8,17.8
Tandes,"1,126,779,639","1,126,779,639",1-Oct-22,53.5,35.5,40.4,18.2,10.8,23.8,15.6
Tandes,"1,126,779,639","1,126,779,639",2-Oct-22,31.0,22.6,33.7,12.6,9.6,23.1,15.6
Tandes,"1,126,779,639","1,126,779,639",3-Oct-22,52.0,29.0,42.3,22.2,10.8,23.8,14.4
Tandes,"1,126,779,639","1,126,779,639",4-Oct-22,62.5,38.7,41.3,20.8,10.8,23.8,30.0
Tandes,"1,126,779,639","1,126,779,639",5-Oct-22,47.0,29.0,32.7,16.2,11.2,24.4,22.2
Tandes,"1,126,779,639","1,126,779,639",6-Oct-22,32.0,22.6,34.6,16.6,10.8,24.4,23.3
Tandes,"1,126,779,639","1,126,779,639",7-Oct-22,28.0,19.4,28.8,13.3,11.7,25.0,18.9
Tandes,"1,126,779,639","1,126,779,639",8-Oct-22,27.0,16.1,26.0,9.3,10.0,25.0,13.3
Tandes,"1,126,779,639","1,126,779,639",9-Oct-22,23.0,16.1,28.8,10.0,10.0,24.4,14.4
Tandes,"1,126,779,639","1,126,779,639",10-Oct-22,32.0,19.4,31.7,14.5,9.2,23.8,21.1
Tandes,"1,126,779,639","1,126,779,639",11-Oct-22,50.5,29.0,37.5,23.0,9.2,24.4,18.9
Tandes,"1,126,779,639","1,126,779,639",12-Oct-22,44.0,25.8,40.4,17.4,8.8,24.4,20.0
Tandes,"1,126,779,639","1,126,779,639",13-Oct-22,36.0,19.4,31.7,14.8,8.3,24.4,23.3
Tandes,"1,126,779,639","1,126,779,639",14-Oct-22,36.0,19.4,40.4,19.5,7.9,24.4,16.7
Tandes,"1,126,779,639","1,126,779,639",15-Oct-22,33.0,19.4,31.7,14.2,7.5,23.8,15.6
Tandes,"1,126,779,639","1,126,779,639",16-Oct-22,29.0,19.4,30.8,12.5,7.1,23.8,14.4
Tandes,"1,126,779,639","1,126,779,639",17-Oct-22,30.0,19.4,28.8,12.3,7.5,23.8,14.4
Tandes,"1,126,779,639","1,126,779,639",18-Oct-22,39.0,22.6,38.5,22.6,7.5,24.4,14.4
Tandes,"1,126,779,639","1,126,779,639",19-Oct-22,48.0,25.8,43.3,21.6,8.3,25.0,18.9
Tandes,"1,126,779,639","1,126,779,639",20-Oct-22,58.5,32.3,52.3,29.0,8.8,25.0,15.6
Tandes,"1,126,779,639","1,126,779,639",21-Oct-22,19.0,12.9,37.5,15.9,8.3,24.4,14.4
Tandes,"1,126,779,639","1,126,779,639",22-Oct-22,31.0,19.4,35.6,16.3,8.8,25.0,15.6
Tandes,"1,126,779,639","1,126,779,639",23-Oct-22,24.0,16.1,26.9,10.6,8.8,24.4,15.6
Tandes,"1,126,779,639","1,126,779,639",24-Oct-22,31.0,16.1,42.3,25.0,8.8,25.0,26.7
Tandes,"1,126,779,639","1,126,779,639",25-Oct-22,30.0,16.1,42.3,21.7,9.6,25.0,24.4
Tandes,"1,126,779,639","1,126,779,639",26-Oct-22,23.0,16.1,31.7,13.9,9.2,25.0,22.2
Tandes,"1,126,779,639","1,126,779,639",27-Oct-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tandes,"1,126,779,639","1,126,779,639",28-Oct-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tandes,"1,126,779,639","1,126,779,639",29-Oct-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tandes,"1,126,779,639","1,126,779,639",30-Oct-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tandes,"1,126,779,639","1,126,779,639",31-Oct-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tandes,"1,126,779,639","1,126,779,639",1-Nov-22,50.0,22.6,30.8,14.1,10.8,26.2,16.7
Tandes,"1,126,779,639","1,126,779,639",2-Nov-22,47.0,19.4,33.7,16.7,10.8,26.2,21.1
Tandes,"1,126,779,639","1,126,779,639",3-Nov-22,60.0,29.0,38.5,23.7,10.8,26.2,25.6
Tandes,"1,126,779,639","1,126,779,639",4-Nov-22,52.5,25.8,47.1,23.2,11.2,26.2,18.9
Tandes,"1,126,779,639","1,126,779,639",5-Nov-22,58.5,29.0,37.5,24.9,10.8,26.2,21.1
Tandes,"1,126,779,639","1,126,779,639",6-Nov-22,53.5,25.8,34.6,18.9,10.8,26.2,10.0
Tandes,"1,126,779,639","1,126,779,639",7-Nov-22,41.0,19.4,29.8,13.2,10.8,26.2,21.1
Tandes,"1,126,779,639","1,126,779,639",8-Nov-22,44.0,19.4,26.9,12.2,10.8,26.9,17.8
Tandes,"1,126,779,639","1,126,779,639",9-Nov-22,38.0,16.1,37.5,29.3,11.2,26.9,30.0
Tandes,"1,126,779,639","1,126,779,639",10-Nov-22,55.5,25.8,37.5,19.6,10.8,26.9,14.4
Tandes,"1,126,779,639","1,126,779,639",11-Nov-22,60.0,25.8,39.4,18.9,10.8,26.9,20.0
Tandes,"1,126,779,639","1,126,779,639",12-Nov-22,51.5,22.6,43.3,20.0,10.8,26.9,23.3
Tandes,"1,126,779,639","1,126,779,639",13-Nov-22,54.0,22.6,50.8,24.4,10.4,26.9,6.7
Tandes,"1,126,779,639","1,126,779,639",14-Nov-22,67.5,29.0,42.3,17.1,10.8,26.9,13.3
Tandes,"1,126,779,639","1,126,779,639",15-Nov-22,59.5,25.8,43.3,18.5,10.8,26.9,17.8
Tandes,"1,126,779,639","1,126,779,639",16-Nov-22,55.5,22.6,38.5,17.4,10.8,26.9,12.2
Tandes,"1,126,779,639","1,126,779,639",17-Nov-22,53.5,22.6,29.8,13.0,10.8,26.9,17.8
Tandes,"1,126,779,639","1,126,779,639",18-Nov-22,23.0,9.7,33.7,16.1,10.8,26.9,17.8
Tandes,"1,126,779,639","1,126,779,639",19-Nov-22,52.0,19.4,41.3,28.3,11.2,27.5,18.9
Tandes,"1,126,779,639","1,126,779,639",20-Nov-22,64.0,22.6,40.4,29.6,11.2,27.5,18.9
Tandes,"1,126,779,639","1,126,779,639",21-Nov-22,50.0,19.4,41.3,18.0,11.2,27.5,20.0
Tandes,"1,126,779,639","1,126,779,639",22-Nov-22,48.0,19.4,48.1,29.7,15.4,30.0,27.8
Tandes,"1,126,779,639","1,126,779,639",23-Nov-22,42.0,32.3,49.0,24.0,16.7,30.6,31.1
Tandes,"1,126,779,639","1,126,779,639",24-Nov-22,37.0,29.0,24.0,13.5,15.0,29.4,33.3
Tandes,"1,126,779,639","1,126,779,639",25-Nov-22,31.0,25.8,25.0,16.8,17.1,30.0,33.3
Tandes,"1,126,779,639","1,126,779,639",26-Nov-22,55.0,41.9,29.8,18.6,17.9,30.6,40.0
Tandes,"1,126,779,639","1,126,779,639",27-Nov-22,28.0,22.6,24.0,12.5,15.8,28.8,28.9
Tandes,"1,126,779,639","1,126,779,639",28-Nov-22,43.0,32.3,25.0,16.1,17.9,30.0,27.8
Tandes,"1,126,779,639","1,126,779,639",29-Nov-22,36.0,25.8,28.8,15.9,18.3,30.0,28.9
Tandes,"1,126,779,639","1,126,779,639",30-Nov-22,33.0,29.0,34.6,19.2,16.7,28.8,35.6
Tandes,"1,126,779,639","1,126,779,639",1-Dec-22,45.0,29.0,31.7,21.2,18.8,30.0,44.4
Tandes,"1,126,779,639","1,126,779,639",2-Dec-22,51.0,35.5,34.6,23.5,19.6,30.0,36.7
Tandes,"1,126,779,639","1,126,779,639",3-Dec-22,51.0,35.5,31.7,24.0,20.4,30.0,34.4
Tandes,"1,126,779,639","1,126,779,639",4-Dec-22,30.0,22.6,42.3,30.6,17.9,28.8,36.7
Tandes,"1,126,779,639","1,126,779,639",5-Dec-22,50.0,35.5,43.3,27.9,18.3,28.8,28.9
Tandes,"1,126,779,639","1,126,779,639",6-Dec-22,51.0,35.5,39.4,24.3,18.3,28.1,35.6
Tandes,"1,126,779,639","1,126,779,639",7-Dec-22,53.5,35.5,38.5,27.1,17.9,28.1,33.3
Tandes,"1,126,779,639","1,126,779,639",8-Dec-22,45.0,29.0,31.7,18.5,18.3,28.1,25.6
Tandes,"1,126,779,639","1,126,779,639",9-Dec-22,45.0,29.0,32.7,23.7,18.8,28.1,34.4
Tandes,"1,126,779,639","1,126,779,639",10-Dec-22,32.0,22.6,36.5,27.2,17.9,28.1,36.7
Tandes,"1,126,779,639","1,126,779,639",11-Dec-22,29.0,22.6,30.8,22.2,16.2,27.5,33.3
Tandes,"1,126,779,639","1,126,779,639",12-Dec-22,39.0,25.8,26.0,21.5,17.5,26.9,40.0
Tandes,"1,126,779,639","1,126,779,639",13-Dec-22,54.5,35.5,32.7,23.0,17.5,25.6,23.3
Tandes,"1,126,779,639","1,126,779,639",14-Dec-22,51.0,32.3,30.8,22.4,16.2,25.0,26.7
Tandes,"1,126,779,639","1,126,779,639",15-Dec-22,39.0,25.8,26.9,18.5,11.7,24.4,20.0
Tandes,"1,126,779,639","1,126,779,639",16-Dec-22,29.0,22.6,38.5,27.8,6.7,24.4,24.4
Tandes,"1,126,779,639","1,126,779,639",17-Dec-22,23.0,19.4,28.8,21.3,6.7,24.4,35.6
Tandes,"1,126,779,639","1,126,779,639",18-Dec-22,24.0,16.1,31.7,22.1,6.7,24.4,27.8
Tandes,"1,126,779,639","1,126,779,639",19-Dec-22,38.0,22.6,33.7,25.9,7.5,24.4,24.4
Tandes,"1,126,779,639","1,126,779,639",20-Dec-22,57.5,38.7,42.3,28.9,7.5,24.4,30.0
Tandes,"1,126,779,639","1,126,779,639",21-Dec-22,26.0,19.4,33.7,24.0,6.7,23.8,22.2
Tandes,"1,126,779,639","1,126,779,639",22-Dec-22,17.0,16.1,26.0,19.7,5.8,23.8,22.2
Tandes,"1,126,779,639","1,126,779,639",23-Dec-22,12.0,12.9,24.0,17.3,5.8,23.1,22.2
Tandes,"1,126,779,639","1,126,779,639",24-Dec-22,16.0,12.9,21.2,15.4,5.8,23.1,22.2
Tandes,"1,126,779,639","1,126,779,639",25-Dec-22,22.0,16.1,22.1,16.8,5.8,23.1,26.7
Tandes,"1,126,779,639","1,126,779,639",26-Dec-22,18.0,12.9,23.1,17.4,5.8,23.1,17.8
Tandes,"1,126,779,639","1,126,779,639",27-Dec-22,16.0,12.9,33.7,25.9,5.8,23.8,23.3
Tandes,"1,126,779,639","1,126,779,639",28-Dec-22,18.0,12.9,26.9,20.4,5.8,23.8,23.3
Tandes,"1,126,779,639","1,126,779,639",29-Dec-22,15.0,12.9,31.7,23.8,5.8,23.8,25.6
Tandes,"1,126,779,639","1,126,779,639",30-Dec-22,17.0,12.9,28.8,21.3,5.8,23.8,30.0
Tandes,"1,126,779,639","1,126,779,639",31-Dec-22,16.0,12.9,25.0,18.6,5.4,23.8,23.3
Tandes,"1,126,779,639","1,126,779,639",1-Jan-23,13.0,12.9,17.3,14.0,5.4,24.4,21.1
Tandes,"1,126,779,639","1,126,779,639",2-Jan-23,16.0,12.9,20.2,15.5,5.8,24.4,18.9
Tandes,"1,126,779,639","1,126,779,639",3-Jan-23,17.0,12.9,24.0,18.6,5.8,25.0,24.4
Tandes,"1,126,779,639","1,126,779,639",4-Jan-23,18.0,12.9,21.2,15.3,5.8,25.6,22.2
Tandes,"1,126,779,639","1,126,779,639",5-Jan-23,19.0,12.9,19.2,13.9,5.8,25.6,18.9
Tandes,"1,126,779,639","1,126,779,639",6-Jan-23,20.0,16.1,28.8,21.2,5.8,26.2,18.9
Tandes,"1,126,779,639","1,126,779,639",7-Jan-23,18.0,12.9,24.0,16.1,5.8,27.5,26.7
Tandes,"1,126,779,639","1,126,779,639",8-Jan-23,24.0,16.1,28.8,20.3,5.8,28.1,27.8
Tandes,"1,126,779,639","1,126,779,639",9-Jan-23,20.0,12.9,39.4,28.4,6.7,28.1,23.3
Tandes,"1,126,779,639","1,126,779,639",10-Jan-23,30.0,19.4,31.7,22.2,6.7,28.8,22.2
Tandes,"1,126,779,639","1,126,779,639",11-Jan-23,28.0,16.1,34.6,24.1,6.7,28.8,21.1
Tandes,"1,126,779,639","1,126,779,639",12-Jan-23,28.0,16.1,30.8,22.6,6.7,28.1,26.7
Tandes,"1,126,779,639","1,126,779,639",13-Jan-23,32.0,19.4,39.4,27.8,6.7,28.1,24.4
Tandes,"1,126,779,639","1,126,779,639",14-Jan-23,24.0,16.1,32.7,22.3,6.2,28.1,25.6
Tandes,"1,126,779,639","1,126,779,639",15-Jan-23,15.0,12.9,21.2,14.2,5.8,27.5,20.0
Tandes,"1,126,779,639","1,126,779,639",16-Jan-23,28.0,16.1,25.0,17.4,6.2,27.5,21.1
Tandes,"1,126,779,639","1,126,779,639",17-Jan-23,20.0,16.1,24.0,16.7,5.8,26.2,25.6
Tandes,"1,126,779,639","1,126,779,639",18-Jan-23,22.0,16.1,23.1,15.5,5.8,26.2,21.1
Tandes,"1,126,779,639","1,126,779,639",19-Jan-23,22.0,16.1,29.8,22.8,6.2,26.9,20.0
Tandes,"1,126,779,639","1,126,779,639",20-Jan-23,41.0,22.6,29.8,20.3,6.2,24.4,15.6
Tandes,"1,126,779,639","1,126,779,639",21-Jan-23,38.0,19.4,30.8,46.4,5.8,17.5,23.3
Tandes,"1,126,779,639","1,126,779,639",22-Jan-23,21.0,12.9,27.9,36.9,5.0,18.1,24.4
Tandes,"1,126,779,639","1,126,779,639",23-Jan-23,27.0,16.1,29.8,64.7,5.8,19.4,30.0
Tandes,"1,126,779,639","1,126,779,639",24-Jan-23,49.0,25.8,34.6,0.0,6.7,20.0,22.2
Tandes,"1,126,779,639","1,126,779,639",25-Jan-23,27.0,16.1,29.8,0.0,6.2,15.0,22.2
Tandes,"1,126,779,639","1,126,779,639",26-Jan-23,19.0,12.9,38.5,0.0,6.2,6.9,23.3
Tandes,"1,126,779,639","1,126,779,639",27-Jan-23,12.0,9.7,27.9,0.0,6.2,6.9,24.4
Tandes,"1,126,779,639","1,126,779,639",28-Jan-23,18.0,16.1,26.0,0.0,5.8,6.9,26.7
Tandes,"1,126,779,639","1,126,779,639",29-Jan-23,18.0,12.9,25.0,0.0,5.8,6.9,18.9
Tandes,"1,126,779,639","1,126,779,639",30-Jan-23,25.0,16.1,35.6,0.0,6.7,7.5,27.8
Tandes,"1,126,779,639","1,126,779,639",31-Jan-23,26.0,16.1,30.8,73.9,7.5,9.4,26.7
Tandes,"1,126,779,639","1,126,779,639",1-Feb-23,18.0,12.9,30.8,36.7,7.9,9.4,21.1
Tandes,"1,126,779,639","1,126,779,639",2-Feb-23,29.0,19.4,33.7,36.6,7.9,9.4,18.9
Tandes,"1,126,779,639","1,126,779,639",3-Feb-23,23.0,16.1,32.7,35.3,7.9,9.4,20.0
Tandes,"1,126,779,639","1,126,779,639",4-Feb-23,24.0,16.1,37.5,38.1,7.9,10.0,22.2
Tandes,"1,126,779,639","1,126,779,639",5-Feb-23,27.0,16.1,30.8,33.2,7.9,9.4,27.8
Tandes,"1,126,779,639","1,126,779,639",6-Feb-23,30.0,19.4,37.5,46.8,8.3,10.0,22.2
Tandes,"1,126,779,639","1,126,779,639",7-Feb-23,22.0,16.1,33.7,43.5,8.3,10.0,25.6
Tandes,"1,126,779,639","1,126,779,639",8-Feb-23,17.0,12.9,30.8,40.7,8.3,10.0,23.3
Tandes,"1,126,779,639","1,126,779,639",9-Feb-23,19.0,12.9,32.7,40.7,8.3,10.0,32.2
Tandes,"1,126,779,639","1,126,779,639",10-Feb-23,27.0,16.1,37.5,42.3,8.8,10.6,22.2
Tandes,"1,126,779,639","1,126,779,639",11-Feb-23,21.0,16.1,36.5,37.5,8.3,14.4,25.6
Tandes,"1,126,779,639","1,126,779,639",12-Feb-23,19.0,16.1,33.7,38.5,7.9,23.8,25.6
Tandes,"1,126,779,639","1,126,779,639",13-Feb-23,19.0,16.1,40.4,44.6,7.9,23.8,20.0
Tandes,"1,126,779,639","1,126,779,639",14-Feb-23,13.0,12.9,34.6,40.5,7.9,23.8,20.0
Tandes,"1,126,779,639","1,126,779,639",15-Feb-23,15.0,12.9,28.8,37.5,7.5,23.1,31.1
Tandes,"1,126,779,639","1,126,779,639",16-Feb-23,15.0,12.9,27.9,36.8,7.5,23.1,27.8
Tandes,"1,126,779,639","1,126,779,639",17-Feb-23,18.0,12.9,38.5,39.3,7.9,23.1,27.8
Tandes,"1,126,779,639","1,126,779,639",18-Feb-23,14.0,12.9,23.1,32.8,7.5,23.1,25.6
Tandes,"1,126,779,639","1,126,779,639",19-Feb-23,17.0,12.9,26.0,35.1,7.9,23.8,23.3
Tandes,"1,126,779,639","1,126,779,639",20-Feb-23,17.0,12.9,34.6,41.2,7.9,23.1,13.3
Tandes,"1,126,779,639","1,126,779,639",21-Feb-23,19.0,12.9,18.3,32.5,8.3,23.1,31.1
Tandes,"1,126,779,639","1,126,779,639",22-Feb-23,13.0,12.9,18.3,31.2,8.3,23.1,22.2
Tandes,"1,126,779,639","1,126,779,639",23-Feb-23,16.0,12.9,24.0,33.8,7.9,22.5,21.1
Tandes,"1,126,779,639","1,126,779,639",24-Feb-23,18.0,12.9,22.1,29.2,7.5,22.5,21.1
Tandes,"1,126,779,639","1,126,779,639",25-Feb-23,20.0,16.1,25.0,31.9,7.9,22.5,17.8
Tandes,"1,126,779,639","1,126,779,639",26-Feb-23,17.0,12.9,23.1,29.6,7.9,22.5,13.3
Tandes,"1,126,779,639","1,126,779,639",27-Feb-23,14.0,12.9,23.1,29.1,7.9,22.5,18.9
Tandes,"1,126,779,639","1,126,779,639",28-Feb-23,13.0,12.9,26.0,31.0,8.3,22.5,20.0
Tandes,"1,126,779,639","1,126,779,639",1-Mar-23,16.0,12.9,31.7,36.3,8.3,22.5,25.6
Tandes,"1,126,779,639","1,126,779,639",2-Mar-23,12.0,9.7,33.7,36.7,8.3,22.5,26.7
Tandes,"1,126,779,639","1,126,779,639",3-Mar-23,18.0,12.9,34.6,39.0,9.2,23.1,32.2
Tandes,"1,126,779,639","1,126,779,639",4-Mar-23,24.0,16.1,32.7,33.7,8.8,23.1,22.2
Tandes,"1,126,779,639","1,126,779,639",5-Mar-23,23.0,16.1,27.9,31.9,8.3,22.5,21.1
Tandes,"1,126,779,639","1,126,779,639",6-Mar-23,19.0,12.9,27.9,31.9,8.3,22.5,17.8
Tandes,"1,126,779,639","1,126,779,639",7-Mar-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tandes,"1,126,779,639","1,126,779,639",8-Mar-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tandes,"1,126,779,639","1,126,779,639",9-Mar-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tandes,"1,126,779,639","1,126,779,639",10-Mar-23,8.0,16.1,28.8,62.4,18.3,22.5,48.9
Tandes,"1,126,779,639","1,126,779,639",11-Mar-23,4.0,25.8,51.6,53.8,18.8,23.8,27.8
Tandes,"1,126,779,639","1,126,779,639",12-Mar-23,3.0,22.6,51.6,74.4,19.2,24.4,23.3
Tandes,"1,126,779,639","1,126,779,639",13-Mar-23,16.0,22.6,51.6,50.0,20.4,24.4,24.4
Tandes,"1,126,779,639","1,126,779,639",14-Mar-23,3.0,16.1,47.1,47.4,20.4,24.4,26.7
Tandes,"1,126,779,639","1,126,779,639",15-Mar-23,3.0,16.1,50.0,74.0,21.2,25.0,30.0
Tandes,"1,126,779,639","1,126,779,639",16-Mar-23,2.0,19.4,52.0,84.3,22.5,25.6,28.9
Tandes,"1,126,779,639","1,126,779,639",17-Mar-23,3.0,22.6,52.3,97.8,22.5,25.0,22.2
Tandes,"1,126,779,639","1,126,779,639",18-Mar-23,5.0,22.6,53.9,0.0,22.1,25.0,33.3
Tandes,"1,126,779,639","1,126,779,639",19-Mar-23,6.0,22.6,57.8,93.5,21.7,25.0,24.4
Tandes,"1,126,779,639","1,126,779,639",20-Mar-23,16.0,25.8,54.3,0.0,22.1,25.0,18.9
Tandes,"1,126,779,639","1,126,779,639",21-Mar-23,9.0,16.1,22.1,23.9,20.0,23.8,28.9
Tandes,"1,126,779,639","1,126,779,639",22-Mar-23,3.0,16.1,39.4,33.3,20.8,24.4,32.2
Tandes,"1,126,779,639","1,126,779,639",23-Mar-23,1.0,22.6,50.8,0.0,22.5,25.0,24.4
Tandes,"1,126,779,639","1,126,779,639",24-Mar-23,18.0,25.8,51.6,0.0,22.5,25.0,17.8
Tandes,"1,126,779,639","1,126,779,639",25-Mar-23,8.0,19.4,49.0,0.0,22.1,24.4,23.3
Tandes,"1,126,779,639","1,126,779,639",26-Mar-23,0.0,19.4,47.1,0.0,22.1,24.4,27.8
Tandes,"1,126,779,639","1,126,779,639",27-Mar-23,8.0,22.6,50.4,0.0,22.5,24.4,23.3
Tandes,"1,126,779,639","1,126,779,639",28-Mar-23,3.0,19.4,56.2,0.0,23.3,25.0,26.7
Tandes,"1,126,779,639","1,126,779,639",29-Mar-23,5.0,19.4,53.1,0.0,23.3,25.0,24.4
Tandes,"1,126,779,639","1,126,779,639",30-Mar-23,11.0,19.4,54.3,0.0,23.8,25.0,13.3
Tandes,"1,126,779,639","1,126,779,639",31-Mar-23,6.0,16.1,51.6,0.0,23.8,25.0,23.3
Tandes,"1,126,779,639","1,126,779,639",1-Apr-23,11.0,16.1,51.2,0.0,23.8,25.0,22.2
Tandes,"1,126,779,639","1,126,779,639",2-Apr-23,6.0,12.9,50.0,0.0,22.9,24.4,25.6
